   161/299     3.91G   0.01475   0.01292   0.01081   0.03848        37       640    0.6985      0.68    0.6824    0.5728    0.0671   0.04334   0.02554
   162/299     3.91G   0.01599   0.01319   0.01115   0.04034        23       640    0.5238    0.7393    0.6369    0.5299   0.06708    0.0437   0.02625
   163/299     3.91G   0.01463   0.01334   0.01064   0.03861        17       640    0.5481    0.7583    0.6828    0.5703   0.06708   0.04286   0.02561
   164/299     3.91G   0.01494   0.01316   0.01081   0.03891        40       640    0.5492    0.7208    0.6782    0.5718   0.06686   0.04326   0.02536
   165/299     3.91G   0.01516   0.01303   0.01065   0.03883        41       640    0.6946    0.6975    0.6879    0.5801   0.06656    0.0432   0.02494
   166/299     3.91G   0.01309   0.01275   0.01005   0.03589         9       640    0.7235    0.6995    0.7012    0.5906   0.06671   0.04338   0.02495
   167/299     3.91G   0.01546   0.01269   0.01041   0.03856        11       640    0.5437    0.7744    0.6938    0.5876   0.06668   0.04408   0.02521
   168/299     3.91G   0.01309   0.01291   0.01008   0.03608        17       640    0.5767    0.7641    0.6982    0.5871   0.06641   0.04372   0.02481
   169/299     3.91G   0.01572   0.01326   0.01051   0.03949        15       640    0.5503    0.7889     0.701    0.5978   0.06617   0.04349   0.02495
   170/299     3.91G   0.01449   0.01231   0.01027   0.03706        30       640    0.5815    0.7679    0.7065    0.6013   0.06641   0.04346   0.02491
   171/299     3.91G   0.01625   0.01278   0.01068   0.03972        49       640    0.5629    0.7975    0.7035    0.5974   0.06641   0.04316   0.02479
   172/299     3.91G   0.01644   0.01283   0.01073      0.04        55       640    0.7343     0.667    0.7093    0.5992   0.06637   0.04329   0.02484
   173/299     3.91G   0.01414   0.01296   0.01025   0.03735        18       640    0.6029    0.7611    0.7202    0.6104   0.06587   0.04287   0.02457
   174/299     3.91G   0.01552   0.01294   0.01028   0.03874        24       640    0.6908    0.7347    0.7098    0.6035   0.06579   0.04275   0.02449
   175/299     3.91G   0.01495   0.01287   0.01008    0.0379        39       640    0.7142    0.7295    0.7272    0.6192   0.06559    0.0425   0.02429
   176/299     3.91G   0.01354   0.01311   0.01005    0.0367        35       640    0.6996    0.7111    0.7141    0.6089   0.06557   0.04259   0.02453
   177/299     3.91G   0.01413   0.01275   0.01009   0.03697        24       640      0.72    0.6853     0.712    0.6062   0.06566   0.04248   0.02443
   178/299     3.91G   0.01296   0.01283   0.01001    0.0358        19       640    0.7236    0.6761    0.7108    0.6026   0.06584   0.04236   0.02446
   179/299     3.91G   0.01475   0.01259  0.009996   0.03734        52       640    0.7167    0.6974    0.7127    0.6088   0.06552   0.04178   0.02428
   180/299     3.91G   0.01418   0.01293   0.01017   0.03728        30       640     0.601    0.7592    0.7191    0.6119   0.06524   0.04142   0.02412
   181/299     3.91G   0.01285   0.01272   0.00976   0.03533         5       640    0.6036    0.7535    0.7234    0.6183   0.06528   0.04137   0.02417
   182/299     3.91G    0.0139   0.01248  0.009923   0.03631        13       640    0.6872    0.7246    0.7328    0.6254   0.06491   0.04208   0.02421
   183/299     3.91G   0.01482   0.01278  0.009993   0.03759        23       640    0.7068     0.706    0.7409    0.6317   0.06475   0.04149    0.0239
   184/299     3.91G   0.01638   0.01269   0.01038   0.03945        50       640    0.6744    0.7383     0.735    0.6294   0.06464   0.04121   0.02383
   185/299     3.91G   0.01334   0.01305  0.009414   0.03581        32       640    0.7109    0.7136     0.736    0.6304   0.06469   0.04114   0.02384
   186/299     3.91G   0.01221   0.01318  0.009025   0.03441        12       640    0.7646    0.6702    0.7449    0.6375   0.06436   0.04147   0.02354
