    85/299     4.12G   0.02016   0.02207   0.01351   0.05575        45       640    0.4081    0.6414    0.4977    0.4118   0.02799   0.05079   0.04922
    86/299     4.12G   0.02009   0.02196   0.01349   0.05554        27       640    0.3967    0.6949    0.5085    0.4152   0.02777   0.04661    0.0481
    87/299     4.12G   0.02126   0.02256   0.01349    0.0573        36       640    0.4127    0.6802    0.5087    0.4099   0.02849   0.04993   0.04931
    88/299     4.12G   0.02027   0.02207   0.01375    0.0561        26       640    0.4244    0.7231    0.5129    0.4086    0.0286   0.04496   0.04839
    89/299     4.12G   0.01994   0.02108   0.01374   0.05476        15       640    0.4859    0.6886     0.544    0.4174   0.02935   0.05208   0.04991
    90/299     4.12G   0.02042   0.02114   0.01324    0.0548        37       640    0.4768     0.716    0.5464    0.4502   0.02863   0.05004   0.04932
    91/299     4.12G   0.02081   0.02122   0.01307    0.0551        22       640    0.4877    0.6838     0.554    0.4476   0.02835   0.05168   0.04877
    92/299     4.12G   0.01862   0.02163   0.01251   0.05276        18       640    0.5124    0.7076    0.5823    0.4757   0.02795   0.05071   0.04916
    93/299     4.12G   0.01824    0.0215   0.01285   0.05259         8       640     0.585    0.6133    0.5806    0.4769   0.02717   0.04939   0.04865
    94/299     4.12G   0.02025   0.02064   0.01221    0.0531        25       640    0.5236    0.7167    0.5929    0.4624   0.02821   0.04914   0.04776
    95/299     4.12G   0.02046   0.02058   0.01251   0.05355        14       640    0.4312    0.7748    0.5798    0.4748   0.02781   0.05384   0.04832
    96/299     4.12G   0.01928   0.02132   0.01243   0.05303        23       640    0.5313    0.6727    0.5969    0.4948   0.02717   0.05263   0.04862
    97/299     4.12G   0.01872   0.02048    0.0121   0.05129        14       640    0.4253    0.7477     0.608    0.4961   0.02797   0.04988   0.04791
    98/299     4.12G   0.01802   0.02095   0.01221   0.05118        20       640    0.4935    0.6469    0.5982    0.4928   0.02733   0.04752   0.04882
    99/299     4.12G   0.01854   0.02096   0.01148   0.05097        27       640    0.5059    0.7039     0.621    0.5112   0.02703   0.05072   0.04725
   100/299     4.12G   0.01976   0.02111   0.01177   0.05263        12       640    0.5251    0.6867    0.6251    0.5158   0.02753   0.05277   0.04797
   101/299     4.12G   0.01913   0.02157   0.01154   0.05225        36       640    0.4997    0.7387    0.6235    0.5159   0.02745   0.05099   0.04801
   102/299     4.12G   0.01781   0.02128   0.01166   0.05075        16       640    0.5232    0.6839    0.6266    0.5202   0.02711   0.04936    0.0483
   103/299     4.12G   0.01887   0.02012   0.01109   0.05008        15       640    0.5084     0.735    0.6542    0.5426   0.02712   0.05226   0.04856
   104/299     4.12G   0.01764   0.02091   0.01088   0.04944        19       640    0.4614       0.8    0.6332    0.5154   0.02742   0.05135   0.04815
   105/299     4.12G   0.01881   0.02084   0.01142   0.05107        18       640    0.4883    0.7853    0.6244    0.5166   0.02718   0.05245   0.04819
   106/299     4.12G   0.01783   0.02067   0.01133   0.04983        45       640    0.5312    0.7226      0.63    0.5272   0.02686   0.05329   0.04832
   107/299     4.12G   0.01812   0.02082   0.01127   0.05021        24       640    0.5099    0.7738    0.6549    0.5434   0.02739    0.0517   0.04811
   108/299     4.12G   0.01878   0.02083    0.0108   0.05042        39       640    0.5168     0.753    0.6378    0.5279   0.02739    0.0508   0.04724
   109/299     4.12G    0.0171   0.02058   0.01058   0.04826        12       640    0.5529    0.7228    0.6615    0.5527   0.02669   0.04986   0.04817
   110/299     4.12G   0.01745    0.0202    0.0106   0.04824         8       640    0.5548    0.7001    0.6769    0.5587   0.02725   0.05067   0.04804
   111/299     4.12G   0.01803   0.02021   0.01054   0.04877        11       640     0.535    0.7772    0.6803    0.5656    0.0269   0.05056    0.0476
   112/299     4.12G   0.01733   0.02036   0.01013   0.04781        36       640    0.5282    0.7979    0.6867    0.5545   0.02768   0.05017   0.04692
   113/299     4.12G   0.01847   0.02051   0.01019   0.04916        40       640    0.5263    0.7834    0.6691    0.5595   0.02694    0.0535   0.04708
   114/299     4.12G   0.01733   0.01997    0.0103    0.0476        17       640    0.5265    0.8155    0.6843    0.5701   0.02714   0.05031   0.04658
   115/299     4.12G    0.0164   0.02044   0.01011   0.04695        32       640    0.5666    0.7294    0.6794    0.5691   0.02679   0.05017    0.0476
   116/299     4.12G   0.01688   0.02042   0.01024   0.04754        41       640    0.4952    0.8382    0.6723    0.5596   0.02697   0.04959   0.04665
   117/299     4.12G   0.01822    0.0206   0.01005   0.04886        32       640    0.4861    0.8523    0.6826    0.5708   0.02681   0.05025   0.04673
   118/299     4.12G   0.01846   0.01998   0.00973   0.04817        24       640    0.5301    0.8041    0.6951    0.5799   0.02652   0.05008   0.04715
   119/299     4.12G   0.01727   0.01967  0.009829   0.04676        26       640    0.5307    0.7963    0.6858    0.5728   0.02641   0.04889   0.04627
   120/299     4.12G   0.01547    0.0195  0.009531    0.0445        28       640    0.5201    0.8461    0.6913    0.5811   0.02644   0.05161   0.04748
   121/299     4.12G   0.01664   0.02057  0.009356   0.04657        20       640    0.5314    0.8185    0.7044    0.5921   0.02675   0.04931   0.04709
   122/299     4.12G   0.01844   0.01993  0.009655   0.04803        16       640    0.5482    0.8088     0.695    0.5872   0.02637   0.04842   0.04649
   123/299     4.12G   0.01804   0.02136  0.009426   0.04883        37       640    0.5019    0.8741    0.7092    0.5914   0.02757   0.05067   0.04666
   124/299     4.12G   0.01649   0.02005  0.009184   0.04573        29       640    0.5171    0.8452    0.7059    0.5973   0.02642   0.04869   0.04698
   125/299     4.12G    0.0173   0.02029  0.009028   0.04662        27       640    0.5244    0.8508    0.7181    0.6038   0.02663   0.04876   0.04627
